,02 성별,06_나이_반올림,001_오른쪽어깨경사각,002_왼쪽어깨경사각,003_키,005_목뒤높이,017_샅높이,031_몸무게,037_목둘레,038_목밑둘레,039_가슴둘레,040_젖가슴둘레,042_허리둘레,043_배꼽수준허리둘레,044_배둘레,045_엉덩이둘레,052_총길이,054_어깨사이길이,055_어깨가쪽사이길이,063_위팔길이,064_팔길이,065_팔안쪽길이,069_다리가쪽길이,111_머리둘레,121_넙다리둘레,122_넙다리중간둘레,123_무릎둘레,125_장딴지둘레,130_위팔둘레,131_팔꿈치둘레
4245,남,39,24.0,18.0,"1,729","1,463",779.0,82.1,384.0,388.0,985,966,934,949,951,"1,030","1,465",414.0,415.0,335.0,585.0,532.0,"1,045",573.0,590.0,562.0,391.0,380.0,324.0,258.0
4246,남,26,18.0,20.0,"1,728","1,450",762.0,82.1,379.0,381.0,"1,049","1,037",909,949,959,"1,045","1,464",455.0,460.0,320.0,579.0,500.0,"1,038",592.0,614.0,564.0,407.0,407.0,306.0,260.0
4247,남,45,12.0,19.0,"1,673","1,425",739.0,69.8,384.0,408.0,995,963,854,873,885,937,"1,443",424.0,427.0,320.0,550.0,473.0,985,567.0,551.0,489.0,359.0,367.0,308.0,250.0
4249,남,44,16.0,15.0,"1,703","1,459",761.0,75.8,395.0,413.0,"1,015","1,003",887,896,889,979,"1,471",424.0,421.0,339.0,576.0,468.0,"1,036",580.0,575.0,521.0,380.0,398.0,319.0,284.0
4250,남,46,24.0,25.0,"1,681","1,438",766.0,73.7,395.0,411.0,987,931,860,874,867,926,"1,449",439.0,437.0,330.0,572.0,480.0,"1,019",557.0,541.0,498.0,355.0,351.0,325.0,269.0
4251,남,43,17.0,19.0,"1,709","1,465",770.0,77.8,370.0,390.0,981,917,833,841,837,932,"1,477",408.0,415.0,321.0,553.0,499.0,"1,042",565.0,549.0,504.0,362.0,377.0,327.0,270.0
4252,남,44,23.0,19.0,"1,704","1,447",784.0,69.3,398.0,416.0,"1,001",944,874,864,883,942,"1,459",427.0,420.0,329.0,566.0,461.0,"1,018",537.0,565.0,515.0,353.0,380.0,331.0,271.0
4253,남,45,22.0,20.0,"1,762","1,512",796.0,70.1,389.0,420.0,"1,008",954,892,903,903,974,"1,528",425.0,430.0,316.0,572.0,501.0,"1,070",579.0,578.0,519.0,375.0,390.0,326.0,276.0
4254,남,45,19.0,15.0,"1,719","1,473",791.0,78.7,388.0,418.0,"1,021",993,893,899,911,958,"1,496",410.0,423.0,325.0,568.0,488.0,"1,050",558.0,572.0,527.0,358.0,384.0,344.0,272.0
4255,남,47,23.0,19.0,"1,725","1,475",775.0,78.3,385.0,408.0,992,930,895,899,892,968,"1,488",426.0,431.0,310.0,568.0,483.0,"1,032",574.0,574.0,514.0,371.0,401.0,307.0,278.0
4256,남,48,21.0,20.0,"1,673","1,435",728.0,71.8,402.0,416.0,995,944,884,896,916,953,"1,450",415.0,423.0,311.0,557.0,485.0,"1,009",582.0,555.0,504.0,391.0,359.0,316.0,275.0
4257,남,49,25.0,23.0,"1,686","1,452",773.0,64.7,387.0,400.0,964,934,805,819,832,893,"1,478",427.0,419.0,333.0,566.0,470.0,"1,031",567.0,509.0,474.0,344.0,357.0,293.0,265.0
4258,남,26,21.0,24.0,"1,770","1,526",792.0,89.0,390.0,397.0,"1,060","1,025",957,975,978,"1,077","1,562",485.0,489.0,340.0,604.0,500.0,"1,082",570.0,621.0,590.0,403.0,404.0,328.0,254.0
4259,남,26,30.0,26.0,"1,588","1,358",727.0,51.8,358.0,361.0,855,790,704,709,711,826,"1,381",425.0,430.0,290.0,514.0,440.0,960,553.0,483.0,452.0,299.0,332.0,262.0,235.0
4260,남,26,25.0,14.0,"1,641","1,399",739.0,63.4,362.0,370.0,873,835,797,805,813,817,"1,423",405.0,410.0,310.0,549.0,485.0,"1,035",574.0,554.0,543.0,352.0,354.0,303.0,240.0
4261,남,30,15.0,8.0,"1,710","1,456",787.0,64.9,371.0,373.0,942,938,756,767,795,903,"1,470",437.0,445.0,345.0,590.0,475.0,"1,041",542.0,519.0,468.0,364.0,385.0,263.0,244.0
4262,남,28,28.0,18.0,"1,683","1,435",815.0,50.4,330.0,332.0,835,780,674,685,689,830,"1,451",410.0,413.0,320.0,570.0,495.0,"1,038",541.0,451.0,432.0,324.0,331.0,268.0,234.0
4263,남,28,24.0,30.0,"1,708","1,453",798.0,68.5,355.0,357.0,920,926,803,862,866,960,"1,472",440.0,440.0,320.0,571.0,510.0,"1,036",579.0,556.0,508.0,375.0,379.0,270.0,243.0
4264,남,36,16.0,16.0,"1,690","1,436",775.0,80.5,389.0,392.0,996,984,910,943,957,"1,012","1,457",455.0,426.0,339.0,592.0,460.0,"1,029",585.0,584.0,550.0,394.0,382.0,316.0,262.0
4271,남,32,21.0,21.0,"1,695","1,449",779.0,73.6,385.0,408.0,"1,000",900,878,883,867,962,"1,470",441.0,451.0,322.0,570.0,466.0,"1,015",568.0,572.0,519.0,371.0,385.0,325.0,260.0
4276,남,39,24.0,24.0,"1,686","1,433",772.0,70.9,380.0,398.0,967,934,827,849,854,953,"1,465",418.0,418.0,322.0,554.0,459.0,"1,033",564.0,580.0,543.0,357.0,367.0,325.0,276.0
4282,남,35,24.0,20.0,"1,673","1,428",771.0,54.3,341.0,373.0,889,838,700,722,750,852,"1,437",388.0,389.0,312.0,553.0,442.0,"1,022",572.0,469.0,435.0,324.0,317.0,265.0,252.0
4283,남,43,30.0,22.0,"1,703","1,468",762.0,76.3,413.0,447.0,"1,065",985,895,915,887,954,"1,477",415.0,438.0,315.0,554.0,465.0,"1,051",572.0,575.0,533.0,362.0,373.0,338.0,277.0
4284,남,38,16.0,14.0,"1,784","1,505",788.0,62.7,338.0,390.0,898,849,770,773,780,895,"1,505",445.0,465.0,315.0,518.0,455.0,"1,044",564.0,495.0,461.0,342.0,357.0,267.0,230.0
4285,남,32,22.0,20.0,"1,759","1,506",817.0,82.5,417.0,428.0,"1,024","1,008",916,929,923,"1,005","1,515",451.0,439.0,361.0,584.0,495.0,"1,062",576.0,616.0,559.0,379.0,393.0,332.0,282.0
4288,남,32,25.0,21.0,"1,804","1,535",830.0,88.3,409.0,420.0,"1,013",985,923,941,944,"1,056","1,557",453.0,449.0,340.0,614.0,495.0,"1,093",572.0,643.0,574.0,389.0,407.0,325.0,283.0
4290,남,37,24.0,14.0,"1,797","1,540",828.0,86.8,370.0,385.0,"1,120","1,077",940,944,940,976,"1,547",450.0,460.0,345.0,610.0,525.0,"1,078",584.0,610.0,577.0,370.0,398.0,352.0,292.0
4291,남,32,23.0,18.0,"1,773","1,522",777.0,88.7,412.0,412.0,"1,033","1,039",969,964,970,"1,015","1,523",428.0,432.0,330.0,597.0,508.0,"1,069",570.0,622.0,575.0,378.0,409.0,355.0,285.0
4294,남,34,27.0,29.0,"1,746","1,493",787.0,70.9,382.0,419.0,"1,045",938,815,827,922,911,"1,505",464.0,465.0,320.0,580.0,506.0,"1,045",578.0,576.0,497.0,363.0,367.0,315.0,267.0
4295,남,35,17.0,20.0,"1,741","1,493",797.0,79.5,387.0,408.0,"1,031","1,008",883,905,916,979,"1,510",427.0,427.0,346.0,599.0,492.0,"1,055",595.0,578.0,539.0,382.0,373.0,328.0,281.0
4296,남,32,21.0,14.0,"1,723","1,485",793.0,75.1,376.0,394.0,998,953,865,887,893,961,"1,506",429.0,428.0,343.0,604.0,523.0,"1,055",570.0,569.0,512.0,375.0,383.0,317.0,273.0
4299,남,33,22.0,17.0,"1,733","1,485",792.0,71.2,394.0,400.0,952,926,894,901,898,"1,011","1,490",431.0,439.0,328.0,598.0,521.0,"1,054",562.0,620.0,582.0,370.0,398.0,346.0,306.0
4301,남,39,24.0,27.0,"1,703","1,455",763.0,68.5,370.0,400.0,990,938,830,838,844,935,"1,479",448.0,440.0,325.0,568.0,515.0,"1,030",559.0,560.0,506.0,358.0,346.0,313.0,276.0
4306,남,36,23.0,24.0,"1,669","1,421",754.0,64.5,384.0,400.0,905,885,795,801,811,933,"1,445",438.0,433.0,310.0,554.0,471.0,997,553.0,545.0,506.0,385.0,348.0,305.0,259.0
4309,남,30,16.0,14.0,"1,825","1,571",833.0,91.7,394.0,410.0,"1,106","1,024",859,880,895,"1,028","1,584",450.0,440.0,370.0,638.0,551.0,"1,114",564.0,657.0,570.0,374.0,391.0,305.0,282.0
4310,남,48,21.0,18.0,"1,715","1,486",773.0,85.2,400.0,417.0,"1,011",998,923,938,941,"1,004","1,504",410.0,420.0,330.0,564.0,500.0,"1,021",578.0,590.0,547.0,408.0,410.0,326.0,282.0
4317,남,37,16.0,14.0,"1,773","1,521",799.0,72.1,374.0,379.0,946,922,823,831,855,943,"1,529",421.0,419.0,344.0,578.0,496.0,"1,078",566.0,557.0,510.0,366.0,366.0,307.0,268.0
4320,남,39,20.0,25.0,"1,743","1,503",813.0,75.0,368.0,440.0,"1,000",950,866,870,869,944,"1,513",458.0,440.0,315.0,563.0,509.0,"1,041",580.0,577.0,531.0,380.0,383.0,307.0,275.0
4326,남,31,28.0,25.0,"1,713","1,468",767.0,73.2,386.0,415.0,957,908,858,874,870,951,"1,473",430.0,447.0,334.0,584.0,491.0,"1,028",573.0,573.0,514.0,373.0,366.0,340.0,281.0
4328,남,45,17.0,20.0,"1,711","1,455",750.0,70.0,365.0,385.0,"1,010",952,844,848,852,920,"1,457",438.0,440.0,330.0,587.0,489.0,"1,010",566.0,522.0,475.0,351.0,345.0,303.0,248.0
4333,남,29,30.0,26.0,"1,740","1,472",783.0,78.3,395.0,441.0,"1,065",965,929,939,914,"1,025","1,484",430.0,440.0,320.0,570.0,518.0,"1,045",572.0,605.0,522.0,381.0,351.0,330.0,260.0
4337,남,37,15.0,17.0,"1,785","1,533",816.0,78.7,385.0,400.0,"1,091","1,040",855,895,914,951,"1,550",395.0,415.0,320.0,575.0,531.0,"1,074",575.0,581.0,530.0,378.0,384.0,335.0,287.0
4338,남,33,15.0,10.0,"1,685","1,440",724.0,75.2,378.0,398.0,"1,039",944,838,871,877,"1,015","1,452",395.0,425.0,305.0,558.0,455.0,994,586.0,612.0,574.0,396.0,360.0,315.0,285.0
4340,남,30,17.0,30.0,"1,671","1,435",779.0,73.5,371.0,389.0,"1,007",969,842,866,868,967,"1,448",405.0,420.0,325.0,558.0,515.0,"1,025",554.0,604.0,572.0,383.0,396.0,328.0,275.0
4341,남,43,27.0,24.0,"1,796","1,553",853.0,68.5,360.0,400.0,"1,005",935,817,830,835,910,"1,574",460.0,480.0,365.0,620.0,558.0,"1,095",552.0,520.0,478.0,347.0,342.0,308.0,263.0
4343,남,36,25.0,22.0,"1,838","1,590",827.0,80.9,413.0,420.0,"1,028",967,819,864,872,970,"1,595",485.0,485.0,340.0,602.0,535.0,"1,108",582.0,596.0,559.0,384.0,400.0,340.0,287.0
4344,남,32,13.0,22.0,"1,646","1,410",748.0,76.8,395.0,400.0,985,925,934,930,918,968,"1,428",392.0,395.0,315.0,550.0,514.0,"1,005",592.0,587.0,564.0,395.0,412.0,341.0,274.0
4346,남,34,19.0,23.0,"1,710","1,457",767.0,78.2,401.0,440.0,"1,021",977,897,892,971,971,"1,466",440.0,455.0,326.0,582.0,533.0,"1,035",597.0,587.0,520.0,370.0,400.0,325.0,269.0
4348,남,32,25.0,19.0,"1,712","1,501",802.0,74.8,382.0,438.0,"1,005",962,854,878,888,958,"1,523",415.0,428.0,320.0,582.0,507.0,"1,075",566.0,586.0,552.0,376.0,385.0,323.0,262.0
4350,남,25,37.0,30.0,"1,796","1,541",829.0,75.1,380.0,435.0,955,902,835,855,847,968,"1,562",415.0,425.0,340.0,595.0,568.0,"1,080",586.0,576.0,552.0,364.0,382.0,330.0,271.0
4351,남,25,22.0,22.0,"1,673","1,429",725.0,73.6,380.0,404.0,"1,035",937,858,900,900,975,"1,442",414.0,428.0,295.0,535.0,494.0,994,578.0,588.0,558.0,398.0,378.0,350.0,292.0
4355,남,22,22.0,18.0,"1,706","1,464",794.0,63.6,345.0,370.0,988,927,760,765,755,889,"1,465",425.0,415.0,320.0,568.0,517.0,"1,035",547.0,527.0,490.0,347.0,357.0,342.0,255.0
4356,남,31,16.0,14.0,"1,681","1,444",767.0,63.5,360.0,390.0,958,895,754,779,788,910,"1,460",400.0,417.0,305.0,554.0,527.0,"1,008",562.0,536.0,504.0,344.0,347.0,300.0,252.0
4357,남,27,16.0,9.0,"1,716","1,474",801.0,59.0,345.0,360.0,880,815,720,728,745,875,"1,474",430.0,450.0,310.0,558.0,534.0,"1,041",572.0,507.0,459.0,356.0,364.0,299.0,248.0
4358,남,23,28.0,30.0,"1,777","1,509",839.0,60.0,365.0,415.0,958,881,710,732,741,889,"1,513",408.0,424.0,330.0,582.0,544.0,"1,075",583.0,498.0,469.0,345.0,342.0,280.0,277.0
4359,남,38,31.0,32.0,"1,758","1,515",783.0,70.9,370.0,390.0,984,915,801,814,816,937,"1,541",455.0,470.0,315.0,565.0,514.0,"1,050",546.0,582.0,524.0,367.0,382.0,334.0,261.0
4361,남,22,31.0,32.0,"1,781","1,541",825.0,71.2,380.0,400.0,960,870,804,817,828,975,"1,554",445.0,452.0,320.0,581.0,495.0,"1,104",561.0,579.0,524.0,368.0,354.0,311.0,267.0
4362,남,36,15.0,10.0,"1,710","1,454",776.0,84.5,408.0,410.0,"1,064","1,031",895,905,910,985,"1,475",448.0,475.0,330.0,565.0,498.0,"1,024",594.0,603.0,536.0,386.0,407.0,345.0,286.0
4364,남,22,24.0,20.0,"1,701","1,468",765.0,77.9,374.0,385.0,"1,010",970,858,880,904,"1,015","1,472",445.0,450.0,310.0,565.0,514.0,"1,030",588.0,593.0,534.0,351.0,405.0,320.0,304.0
4365,남,46,22.0,23.0,"1,651","1,438",752.0,85.9,445.0,450.0,"1,084","1,034","1,074","1,064","1,060","1,005","1,464",430.0,449.0,300.0,544.0,517.0,"1,028",550.0,602.0,546.0,410.0,397.0,357.0,287.0
4366,남,29,15.0,15.0,"1,693","1,455",776.0,69.8,380.0,395.0,980,895,840,854,844,945,"1,464",425.0,449.0,315.0,558.0,475.0,998,578.0,543.0,508.0,368.0,380.0,291.0,269.0
4367,남,22,12.0,13.0,"1,799","1,546",842.0,63.6,354.0,377.0,938,884,685,715,735,905,"1,553",410.0,430.0,330.0,585.0,480.0,"1,104",576.0,537.0,502.0,341.0,337.0,292.0,268.0
4369,남,22,24.0,25.0,"1,780","1,529",800.0,74.6,374.0,420.0,"1,055",945,766,788,814,954,"1,543",460.0,438.0,350.0,598.0,495.0,"1,095",575.0,575.0,541.0,373.0,386.0,310.0,267.0
4370,남,22,27.0,20.0,"1,738","1,488",801.0,68.2,380.0,400.0,950,916,775,795,807,960,"1,493",452.0,446.0,330.0,581.0,500.0,"1,065",564.0,554.0,520.0,368.0,370.0,316.0,265.0
4371,남,26,20.0,25.0,"1,624","1,379",718.0,56.4,350.0,366.0,944,880,730,726,735,852,"1,387",430.0,449.0,300.0,528.0,505.0,960,557.0,498.0,470.0,350.0,329.0,322.0,278.0
4372,남,25,25.0,25.0,"1,736","1,484",779.0,64.4,375.0,410.0,880,845,743,772,795,913,"1,505",445.0,430.0,335.0,574.0,488.0,"1,054",582.0,535.0,478.0,345.0,354.0,304.0,265.0
4377,남,37,15.0,19.0,"1,750","1,492",804.0,66.2,365.0,375.0,925,883,831,843,835,908,"1,498",394.0,412.0,300.0,545.0,492.0,"1,038",585.0,524.0,460.0,354.0,343.0,326.0,311.0
4378,남,20,15.0,18.0,"1,694","1,468",782.0,74.7,368.0,380.0,"1,051",962,823,883,905,"1,003","1,481",450.0,452.0,300.0,525.0,458.0,"1,042",577.0,616.0,562.0,381.0,382.0,398.0,280.0
4379,남,40,20.0,23.0,"1,692","1,448",742.0,67.3,374.0,399.0,966,930,830,850,850,914,"1,454",420.0,424.0,325.0,560.0,450.0,"1,014",544.0,539.0,466.0,362.0,336.0,318.0,265.0
4380,남,32,25.0,13.0,"1,668","1,439",775.0,59.3,340.0,372.0,934,880,786,795,800,900,"1,457",418.0,415.0,335.0,572.0,495.0,"1,032",557.0,490.0,451.0,342.0,343.0,289.0,246.0
4381,남,44,17.0,25.0,"1,637","1,406",706.0,78.1,386.0,405.0,"1,028","1,005",944,918,905,985,"1,428",380.0,369.0,320.0,550.0,445.0,995,569.0,593.0,550.0,375.0,408.0,343.0,261.0
4383,남,33,14.0,26.0,"1,766","1,517",821.0,73.0,375.0,385.0,975,936,835,855,855,925,"1,530",430.0,445.0,320.0,590.0,495.0,"1,084",576.0,558.0,525.0,377.0,366.0,299.0,261.0
4384,남,42,23.0,22.0,"1,783","1,535",819.0,80.7,388.0,415.0,"1,097","1,069",885,885,892,971,"1,544",424.0,440.0,330.0,585.0,513.0,"1,065",580.0,578.0,518.0,383.0,350.0,346.0,294.0
4385,남,42,23.0,18.0,"1,697","1,456",748.0,74.7,395.0,415.0,991,962,889,885,948,969,"1,471",390.0,399.0,310.0,554.0,465.0,"1,025",566.0,564.0,505.0,371.0,391.0,314.0,277.0
4386,남,29,27.0,20.0,"1,708","1,470",795.0,66.9,375.0,380.0,931,895,805,815,848,960,"1,485",448.0,460.0,330.0,573.0,490.0,"1,042",573.0,560.0,524.0,381.0,359.0,301.0,250.0
4389,남,33,24.0,20.0,"1,671","1,426",728.0,74.2,414.0,428.0,976,935,900,905,880,962,"1,430",408.0,410.0,330.0,560.0,485.0,985,582.0,578.0,508.0,361.0,379.0,336.0,271.0
4390,남,37,14.0,22.0,"1,690","1,444",726.0,87.4,380.0,400.0,"1,055","1,035","1,011",995,980,"1,039","1,460",455.0,469.0,300.0,535.0,500.0,"1,005",564.0,584.0,526.0,360.0,384.0,341.0,283.0
4391,남,41,18.0,20.0,"1,739","1,505",809.0,66.6,351.0,370.0,954,904,810,824,828,920,"1,514",400.0,415.0,330.0,555.0,510.0,"1,074",567.0,515.0,477.0,373.0,372.0,310.0,274.0
4392,남,23,17.0,19.0,"1,714","1,474",745.0,78.6,375.0,405.0,970,935,892,920,928,997,"1,483",438.0,435.0,315.0,553.0,500.0,"1,018",567.0,618.0,543.0,378.0,388.0,376.0,296.0
4393,남,31,19.0,19.0,"1,674","1,451",753.0,65.8,350.0,385.0,905,875,830,849,848,954,"1,455",435.0,445.0,300.0,540.0,472.0,"1,025",540.0,550.0,495.0,361.0,360.0,340.0,254.0
4394,남,23,20.0,20.0,"1,689","1,447",794.0,65.5,380.0,390.0,991,935,805,824,825,928,"1,462",410.0,400.0,340.0,574.0,473.0,"1,025",563.0,536.0,475.0,357.0,344.0,320.0,254.0
4395,남,34,20.0,26.0,"1,796","1,550",876.0,77.1,405.0,420.0,957,918,875,825,896,976,"1,562",438.0,432.0,342.0,592.0,525.0,"1,108",585.0,588.0,519.0,382.0,368.0,320.0,289.0
4396,남,22,17.0,29.0,"1,801","1,539",850.0,62.5,345.0,370.0,849,775,695,712,728,890,"1,544",455.0,450.0,330.0,575.0,520.0,"1,085",570.0,524.0,496.0,372.0,336.0,280.0,262.0
4398,남,25,20.0,23.0,"1,760","1,498",790.0,69.9,365.0,380.0,991,945,825,875,890,937,"1,499",445.0,450.0,320.0,575.0,505.0,"1,052",585.0,537.0,478.0,356.0,383.0,300.0,270.0
4399,남,22,24.0,26.0,"1,695","1,448",758.0,72.0,370.0,400.0,905,980,900,952,940,975,"1,462",450.0,460.0,325.0,540.0,500.0,"1,040",599.0,552.0,497.0,371.0,342.0,342.0,275.0
4400,남,48,17.0,20.0,"1,642","1,418",711.0,62.7,370.0,385.0,961,905,815,850,855,925,"1,430",395.0,410.0,300.0,541.0,470.0,985,560.0,519.0,442.0,343.0,337.0,280.0,255.0
4404,남,22,25.0,24.0,"1,769","1,534",847.0,64.9,362.0,405.0,990,875,719,735,765,910,"1,560",420.0,404.0,350.0,610.0,505.0,"1,087",568.0,545.0,480.0,368.0,337.0,303.0,275.0
4405,남,22,25.0,28.0,"1,734","1,478",797.0,62.5,335.0,385.0,954,895,758,810,815,922,"1,478",450.0,448.0,315.0,585.0,490.0,"1,045",560.0,535.0,451.0,356.0,330.0,288.0,256.0
4406,남,22,25.0,25.0,"1,774","1,516",816.0,66.2,375.0,392.0,997,905,710,725,752,915,"1,524",470.0,474.0,340.0,585.0,538.0,"1,073",568.0,525.0,504.0,380.0,342.0,318.0,262.0
4407,남,22,27.0,24.0,"1,780","1,550",828.0,76.1,414.0,420.0,982,970,805,860,871,"1,021","1,574",425.0,415.0,345.0,605.0,500.0,"1,112",581.0,608.0,508.0,373.0,384.0,320.0,260.0
4408,남,22,22.0,29.0,"1,750","1,514",804.0,70.2,370.0,410.0,"1,004",910,757,785,820,942,"1,524",458.0,438.0,330.0,570.0,505.0,"1,070",574.0,565.0,518.0,372.0,383.0,290.0,243.0
4409,남,49,22.0,27.0,"1,703","1,465",792.0,55.8,375.0,390.0,918,871,707,725,735,847,"1,485",445.0,414.0,330.0,558.0,460.0,"1,044",572.0,460.0,440.0,336.0,338.0,283.0,254.0
4410,남,44,21.0,17.0,"1,596","1,358",695.0,53.9,350.0,370.0,855,850,771,781,785,860,"1,362",415.0,420.0,315.0,554.0,480.0,964,561.0,470.0,420.0,338.0,322.0,274.0,256.0
4411,남,45,20.0,20.0,"1,719","1,460",784.0,66.5,365.0,384.0,972,960,805,805,811,904,"1,482",420.0,428.0,335.0,580.0,500.0,"1,038",560.0,533.0,478.0,359.0,341.0,313.0,270.0
4412,남,31,25.0,23.0,"1,699","1,454",778.0,67.7,405.0,420.0,"1,010",950,814,840,856,949,"1,472",455.0,420.0,340.0,592.0,506.0,"1,024",560.0,555.0,481.0,362.0,343.0,328.0,271.0
4414,남,20,10.0,19.0,"1,754","1,522",834.0,61.1,360.0,380.0,925,865,675,705,737,909,"1,523",420.0,430.0,310.0,557.0,498.0,"1,055",577.0,516.0,473.0,366.0,342.0,304.0,282.0
4416,남,22,20.0,27.0,"1,688","1,433",774.0,65.6,378.0,390.0,"1,004",905,730,765,774,900,"1,442",420.0,441.0,305.0,545.0,480.0,"1,018",582.0,542.0,496.0,353.0,370.0,340.0,265.0
4420,남,22,9.0,15.0,"1,767","1,523",780.0,56.9,364.0,375.0,877,820,658,690,734,834,"1,538",428.0,432.0,335.0,578.0,515.0,"1,065",536.0,490.0,475.0,361.0,357.0,258.0,230.0
4421,남,22,10.0,15.0,"1,785","1,526",814.0,60.6,335.0,360.0,910,860,700,724,778,920,"1,542",420.0,405.0,335.0,607.0,505.0,"1,073",545.0,504.0,466.0,342.0,336.0,290.0,239.0
4422,남,28,22.0,23.0,"1,774","1,516",790.0,73.9,375.0,390.0,955,932,840,858,862,955,"1,532",435.0,415.0,365.0,608.0,508.0,"1,090",583.0,580.0,498.0,364.0,369.0,332.0,257.0
4423,남,22,18.0,25.0,"1,803","1,547",813.0,84.4,380.0,395.0,"1,049","1,014",850,881,889,"1,012","1,554",493.0,500.0,350.0,608.0,518.0,"1,094",573.0,616.0,568.0,395.0,404.0,374.0,299.0
4424,남,22,22.0,19.0,"1,645","1,409",723.0,70.2,370.0,385.0,986,915,814,839,845,965,"1,413",410.0,428.0,305.0,528.0,470.0,965,600.0,605.0,544.0,392.0,402.0,344.0,279.0
4425,남,31,17.0,20.0,"1,745","1,505",829.0,74.0,375.0,390.0,"1,040","1,003",820,830,845,910,"1,530",435.0,449.0,325.0,584.0,430.0,"1,070",594.0,545.0,512.0,353.0,388.0,342.0,265.0
4426,남,22,25.0,20.0,"1,761","1,512",792.0,70.6,395.0,408.0,950,910,780,798,830,958,"1,517",488.0,462.0,335.0,573.0,513.0,"1,082",596.0,541.0,493.0,373.0,379.0,298.0,261.0
4427,남,22,25.0,30.0,"1,750","1,505",816.0,60.7,356.0,370.0,919,853,725,748,794,890,"1,511",430.0,438.0,305.0,554.0,507.0,"1,054",573.0,525.0,483.0,352.0,364.0,287.0,266.0
4431,남,26,22.0,22.0,"1,757","1,510",748.0,90.0,395.0,410.0,"1,101","1,054",956,970,954,"1,032","1,547",445.0,450.0,340.0,552.0,490.0,"1,052",587.0,627.0,560.0,382.0,422.0,362.0,295.0
4432,남,26,20.0,23.0,"1,703","1,470",750.0,73.4,375.0,390.0,995,940,830,844,849,989,"1,473",413.0,445.0,310.0,551.0,488.0,"1,040",573.0,605.0,544.0,380.0,330.0,342.0,274.0
4435,남,25,20.0,24.0,"1,794","1,554",820.0,84.1,388.0,410.0,"1,082","1,073",998,"1,010",984,"1,020","1,585",460.0,445.0,350.0,593.0,544.0,"1,108",610.0,605.0,530.0,382.0,377.0,345.0,267.0
4437,남,25,25.0,23.0,"1,768","1,528",836.0,72.8,380.0,390.0,"1,028",989,818,835,858,958,"1,538",460.0,434.0,340.0,580.0,450.0,"1,108",564.0,560.0,506.0,366.0,378.0,374.0,272.0
4438,남,31,28.0,22.0,"1,626","1,384",711.0,57.5,370.0,400.0,915,885,778,804,800,885,"1,385",415.0,410.0,305.0,518.0,435.0,972,550.0,515.0,473.0,344.0,347.0,280.0,220.0
4439,남,22,30.0,32.0,"1,635","1,390",735.0,60.2,370.0,385.0,935,905,750,765,770,890,"1,394",410.0,430.0,290.0,514.0,448.0,974,569.0,512.0,460.0,345.0,361.0,300.0,282.0
4440,남,21,27.0,20.0,"1,694","1,439",790.0,61.1,355.0,375.0,930,905,735,756,770,906,"1,442",445.0,434.0,335.0,578.0,488.0,"1,054",559.0,500.0,474.0,366.0,357.0,287.0,243.0
4441,남,21,25.0,14.0,"1,664","1,447",780.0,90.2,410.0,425.0,"1,105","1,110","1,069","1,114","1,080","1,050","1,473",440.0,410.0,330.0,567.0,507.0,"1,025",560.0,654.0,542.0,380.0,386.0,353.0,275.0
4442,남,21,20.0,27.0,"1,716","1,444",784.0,76.1,360.0,370.0,935,900,878,920,934,990,"1,483",418.0,414.0,320.0,565.0,500.0,"1,048",593.0,614.0,540.0,380.0,391.0,325.0,280.0
4443,남,25,24.0,20.0,"1,725","1,455",770.0,86.3,420.0,445.0,"1,070","1,058",960,"1,030","1,028","1,060","1,467",435.0,459.0,315.0,550.0,505.0,"1,035",574.0,645.0,564.0,408.0,394.0,366.0,280.0
4444,남,43,25.0,21.0,"1,695","1,443",781.0,69.2,380.0,398.0,962,912,850,828,869,889,"1,455",425.0,428.0,320.0,554.0,494.0,"1,032",547.0,535.0,480.0,345.0,375.0,320.0,266.0
4446,남,22,25.0,30.0,"1,760","1,505",804.0,72.7,390.0,410.0,"1,001",922,820,842,865,990,"1,524",445.0,432.0,345.0,605.0,555.0,"1,085",562.0,570.0,516.0,373.0,370.0,331.0,260.0
4450,남,24,22.0,20.0,"1,898","1,626",855.0,83.8,365.0,410.0,"1,045",990,835,853,854,"1,005","1,644",475.0,480.0,365.0,638.0,570.0,"1,135",610.0,602.0,540.0,374.0,387.0,351.0,270.0
4451,남,24,23.0,30.0,"1,674","1,429",773.0,68.7,370.0,380.0,965,940,865,855,850,932,"1,445",415.0,398.0,335.0,578.0,492.0,"1,015",573.0,556.0,501.0,353.0,377.0,344.0,252.0
4453,남,21,26.0,20.0,"1,874","1,606",898.0,61.6,345.0,350.0,871,830,664,685,695,903,"1,618",455.0,420.0,370.0,638.0,565.0,"1,150",584.0,508.0,465.0,366.0,342.0,266.0,240.0
4454,남,44,20.0,25.0,"1,676","1,461",773.0,65.2,374.0,395.0,937,908,835,858,858,890,"1,465",410.0,404.0,320.0,552.0,485.0,"1,038",546.0,535.0,473.0,356.0,273.0,305.0,264.0
4457,남,29,24.0,26.0,"1,680","1,449",777.0,70.4,380.0,395.0,"1,023",955,864,901,902,932,"1,462",440.0,415.0,320.0,550.0,495.0,"1,024",573.0,576.0,505.0,348.0,334.0,307.0,254.0
